"X"	"Y"	"distance"	"Em_routier_150m"
728710	2372190	"139.806521"	"0.83306"
728710	2372210	"126.292751"	"0.923144"
728710	2372230	"113.399214"	"0.974562"
728710	2372250	"102.501983"	"0.97541"
728710	2372270	"94.617362"	"0.916576"
728710	2372290	"87.932630"	"0.872304"
728710	2372310	"81.247947"	"0.902422"
728710	2372330	"74.624500"	"0.92058"
728710	2372350	"68.561228"	"0.939052"
728710	2372370	"62.530246"	"0.963332"
728710	2372390	"56.425141"	"0.968614"
728710	2372410	"50.320042"	"0.975492"
728710	2372430	"44.289303"	"1.00046"
728710	2372450	"38.255810"	"1.03387"
728710	2372470	"30.124395"	"1.07161"
728710	2372490	"21.992989"	"1.0856"
728710	2372510	"13.966097"	"1.0949"
728710	2372530	"5.730338"	"1.09063"
728710	2372550	"2.250341"	"1.10789"
728710	2372570	"10.486106"	"1.08284"
728710	2372590	"21.325251"	"1.07249"
728710	2372610	"39.142369"	"1.01497"
728710	2372630	"58.454344"	"0.936248"
728710	2372650	"78.022955"	"0.853888"
728730	2364370	"143.278229"	"0.591938"
728730	2364390	"124.610446"	"1.13491"
728730	2364410	"106.007725"	"1.30151"
728730	2364430	"87.002961"	"1.52078"
728730	2364450	"67.413770"	"1.65971"
728730	2364470	"47.848998"	"1.7331"
728730	2364490	"28.259785"	"1.76316"
728730	2364510	"8.807093"	"1.75643"
728730	2364530	"10.782318"	"1.72049"
728730	2364550	"30.347229"	"1.65639"
728730	2364570	"49.824376"	"1.60377"
728730	2364590	"69.413545"	"1.46902"
728730	2364610	"88.890852"	"1.26927"
728730	2364630	"108.480052"	"1.10114"
728730	2364650	"127.932890"	"0.806201"
728730	2364670	"147.497648"	"0.366241"
728730	2365970	"140.796350"	"1.17235"
728730	2365990	"129.573386"	"1.67738"
728730	2366010	"118.540286"	"1.94105"
728730	2366030	"107.412256"	"2.20365"
728730	2366050	"96.284229"	"2.35895"
728730	2366070	"85.156203"	"2.44942"
728730	2366090	"74.028180"	"2.51967"
728730	2366110	"62.963861"	"2.65907"
728730	2366130	"51.772140"	"2.76768"
728730	2366150	"40.644124"	"2.81562"
728730	2366170	"29.516111"	"2.88293"
728730	2366190	"18.357266"	"2.88755"
728730	2366210	"7.324019"	"2.90111"
728730	2366230	"3.709337"	"2.92341"
728730	2366250	"14.837347"	"2.90912"
728730	2366270	"25.965355"	"2.85925"
728730	2366290	"37.029805"	"2.75268"
728730	2366310	"48.157781"	"2.72763"
728730	2366330	"59.190768"	"2.60339"
728730	2366350	"70.318767"	"2.5072"
728730	2366370	"81.412417"	"2.40039"
728730	2366390	"93.679557"	"2.21393"
728730	2366410	"105.983516"	"2.00199"
728730	2366430	"118.358067"	"1.79671"
728730	2366450	"130.662014"	"1.47374"
728730	2366470	"142.895411"	"1.02479"
728730	2367090	"137.407752"	"0.816242"
728730	2367110	"117.375355"	"1.69594"
728730	2367130	"97.462459"	"2.42399"
728730	2367150	"77.444092"	"3.01309"
728730	2367170	"57.558310"	"3.65805"
728730	2367190	"37.605684"	"4.12042"
728730	2367210	"17.971442"	"4.63324"
728730	2367230	"0.255981"	"5.10872"
728730	2367250	"16.409775"	"5.47851"
728730	2367270	"31.364346"	"5.82459"
728730	2367290	"44.572655"	"6.12901"
728730	2367310	"57.619624"	"6.32916"
728730	2367330	"67.459066"	"6.53467"
728730	2367350	"77.126180"	"6.62184"
728730	2367370	"86.737893"	"6.40759"
728730	2367390	"97.394022"	"5.60565"
728730	2367410	"109.769214"	"3.70142"
728730	2367430	"122.391386"	"2.52649"
728730	2367450	"134.907586"	"1.9833"
728730	2367470	"147.512721"	"0.999047"
728730	2367950	"143.020123"	"0.818534"
728730	2367970	"125.542902"	"1.15023"
728730	2367990	"107.965592"	"1.38599"
728730	2368010	"90.644028"	"1.53488"
728730	2368030	"73.117902"	"1.60273"
728730	2368050	"56.695017"	"1.71255"
728730	2368070	"40.466251"	"1.78325"
728730	2368090	"24.330252"	"1.80356"
728730	2368110	"8.127945"	"1.81316"
728730	2368130	"8.101675"	"1.73951"
728730	2368150	"24.237584"	"1.64956"
728730	2368170	"41.360361"	"1.65542"
728730	2368190	"60.121751"	"1.55465"
728730	2368210	"79.566252"	"1.44313"
728730	2368230	"98.587618"	"1.28553"
728730	2368250	"115.155939"	"1.13708"
728730	2368270	"131.693624"	"0.869236"
728730	2368290	"148.434193"	"0.409703"
728730	2368530	"148.265044"	"0.641855"
728730	2368550	"137.701870"	"1.0661"
728730	2368570	"127.413496"	"1.37687"
728730	2368590	"116.947120"	"1.56099"
728730	2368610	"106.735506"	"1.73218"
728730	2368630	"96.269308"	"1.83142"
728730	2368650	"86.019228"	"1.88306"
728730	2368670	"75.671436"	"1.91317"
728730	2368690	"65.303026"	"1.99241"
728730	2368710	"54.955143"	"2.02557"
728730	2368730	"44.645939"	"2.02737"
728730	2368750	"34.395849"	"2.10544"
728730	2368770	"23.988859"	"2.07401"
728730	2368790	"13.641153"	"2.07078"
728730	2368810	"3.331785"	"2.04463"
728730	2368830	"6.977796"	"2.01909"
728730	2368850	"17.325281"	"2.00704"
728730	2368870	"27.732264"	"1.90681"
728730	2368890	"37.982340"	"1.90208"
728730	2368910	"48.291537"	"1.8009"
728730	2368930	"58.698526"	"1.72028"
728730	2368950	"69.046364"	"1.68697"
728730	2368970	"79.355550"	"1.59591"
728730	2368990	"89.605598"	"1.47336"
728730	2369010	"99.974065"	"1.38466"
728730	2369030	"110.321791"	"1.27206"
728730	2369050	"120.669598"	"1.12115"
728730	2369070	"130.978796"	"0.878388"
728730	2369090	"141.288025"	"0.600509"
728730	2371170	"135.225716"	"2.28049"
728730	2371190	"115.284196"	"3.74574"
728730	2371210	"95.346342"	"4.61291"
728730	2371230	"75.290337"	"5.21479"
728730	2371250	"55.348849"	"5.63401"
728730	2371270	"35.296494"	"5.91146"
728730	2371290	"15.240530"	"6.07133"
728730	2371310	"4.701660"	"6.11716"
728730	2371330	"24.753333"	"6.05181"
728730	2371350	"44.580396"	"5.87363"
728730	2371370	"64.636422"	"5.57391"
728730	2371390	"84.574182"	"5.12816"
728730	2371410	"104.630184"	"4.48833"
728730	2371430	"124.567983"	"3.55276"
728730	2371450	"144.505819"	"1.81759"
728730	2372170	"138.352862"	"0.880606"
728730	2372190	"124.992890"	"0.974622"
728730	2372210	"111.556012"	"1.04349"
728730	2372230	"98.203824"	"1.08049"
728730	2372250	"85.444263"	"1.09221"
728730	2372270	"75.838148"	"1.04652"
728730	2372290	"69.145998"	"0.951505"
728730	2372310	"62.461365"	"0.931912"
728730	2372330	"55.707101"	"0.948778"
728730	2372350	"49.488904"	"0.953916"
728730	2372370	"43.492635"	"0.966272"
728730	2372390	"37.387545"	"0.971694"
728730	2372410	"31.391277"	"0.970795"
728730	2372430	"25.251680"	"0.986237"
728730	2372450	"19.289924"	"1.01108"
728730	2372470	"11.866465"	"1.0342"
728730	2372490	"3.735190"	"1.05977"
728730	2372510	"4.396631"	"1.06189"
728730	2372530	"12.435467"	"1.0463"
728730	2372550	"20.566432"	"1.05135"
728730	2372570	"28.744000"	"1.03718"
728730	2372590	"36.948425"	"0.967063"
728730	2372610	"49.421033"	"0.912747"
728730	2372630	"65.780823"	"0.843356"
728730	2372650	"83.652146"	"0.839834"
728750	2364370	"136.069712"	"0.76884"
728750	2364390	"117.318698"	"1.21705"
728750	2364410	"98.757572"	"1.39276"
728750	2364430	"80.196455"	"1.56612"
728750	2364450	"61.487079"	"1.68312"
728750	2364470	"42.925962"	"1.73964"
728750	2364490	"24.036380"	"1.76146"
728750	2364510	"4.559516"	"1.76977"
728750	2364530	"15.005703"	"1.72834"
728750	2364550	"34.594893"	"1.6479"
728750	2364570	"54.047773"	"1.54152"
728750	2364590	"73.636949"	"1.45164"
728750	2364610	"93.089835"	"1.25492"
728750	2364630	"112.679003"	"1.02896"
728750	2364650	"132.131888"	"0.73992"
728750	2365990	"146.059342"	"0.962994"
728750	2366010	"135.026240"	"1.49983"
728750	2366030	"123.961900"	"1.82932"
728750	2366050	"112.833872"	"2.06276"
728750	2366070	"101.642154"	"2.24735"
728750	2366090	"90.577824"	"2.39207"
728750	2366110	"79.449804"	"2.49165"
728750	2366130	"68.258085"	"2.60748"
728750	2366150	"57.225068"	"2.72599"
728750	2366170	"46.065762"	"2.77606"
728750	2366190	"34.969084"	"2.84015"
728750	2366210	"23.904618"	"2.89825"
728750	2366230	"12.871692"	"2.8691"
728750	2366250	"1.744680"	"2.93517"
728750	2366270	"9.479415"	"2.86698"
728750	2366290	"20.448838"	"2.88206"
728750	2366310	"31.576835"	"2.7752"
728750	2366330	"42.704835"	"2.75626"
728750	2366350	"53.737904"	"2.63473"
728750	2366370	"65.661773"	"2.50252"
728750	2366390	"77.965749"	"2.44821"
728750	2366410	"90.340274"	"2.33031"
728750	2366430	"102.804762"	"2.1341"
728750	2366450	"115.108721"	"1.90177"
728750	2366470	"127.004532"	"1.66996"
728750	2366490	"138.037427"	"1.24728"
728750	2366510	"149.165397"	"0.62548"
728750	2367090	"139.475526"	"0.809818"
728750	2367110	"119.788979"	"1.66827"
728750	2367130	"100.355620"	"2.4911"
728750	2367150	"81.054306"	"3.08992"
728750	2367170	"62.330299"	"3.65634"
728750	2367190	"44.566671"	"4.20666"
728750	2367210	"27.963261"	"4.80458"
728750	2367230	"11.299568"	"5.13573"
728750	2367250	"5.364140"	"5.63142"
728750	2367270	"21.964673"	"5.97323"
728750	2367290	"38.723752"	"6.16774"
728750	2367310	"55.291896"	"6.46631"
728750	2367330	"71.955558"	"6.63285"
728750	2367350	"88.555988"	"6.69032"
728750	2367370	"104.129782"	"6.60009"
728750	2367390	"113.948094"	"5.83981"
728750	2367410	"125.300453"	"4.13062"
728750	2367430	"137.835687"	"1.99258"
728750	2367970	"135.226587"	"0.983519"
728750	2367990	"117.671833"	"1.31673"
728750	2368010	"100.760980"	"1.53211"
728750	2368030	"84.524658"	"1.6534"
728750	2368050	"68.388651"	"1.74605"
728750	2368070	"52.092851"	"1.75354"
728750	2368090	"36.049597"	"1.80951"
728750	2368110	"19.820848"	"1.78116"
728750	2368130	"2.179281"	"1.74491"
728750	2368150	"17.754177"	"1.70559"
728750	2368170	"37.799119"	"1.5976"
728750	2368190	"54.436071"	"1.51037"
728750	2368210	"71.004381"	"1.46189"
728750	2368230	"87.383157"	"1.32573"
728750	2368250	"103.991994"	"1.20796"
728750	2368270	"121.307063"	"1.02595"
728750	2368290	"139.251128"	"0.66706"
728750	2368510	"141.953573"	"0.836062"
728750	2368530	"131.329466"	"1.21856"
728750	2368550	"120.802383"	"1.46235"
728750	2368570	"110.381260"	"1.66486"
728750	2368590	"100.033594"	"1.8118"
728750	2368610	"89.626594"	"1.89283"
728750	2368630	"79.355666"	"1.93985"
728750	2368650	"68.948655"	"2.01523"
728750	2368670	"58.541647"	"2.06222"
728750	2368690	"48.291582"	"2.05344"
728750	2368710	"37.982370"	"2.10078"
728750	2368730	"27.634545"	"2.10573"
728750	2368750	"17.325288"	"2.05494"
728750	2368770	"6.977798"	"2.09471"
728750	2368790	"3.331786"	"2.0423"
728750	2368810	"13.738780"	"2.03698"
728750	2368830	"23.988853"	"1.94264"
728750	2368850	"34.395835"	"1.91476"
728750	2368870	"44.645913"	"1.84904"
728750	2368890	"55.052890"	"1.74119"
728750	2368910	"65.362092"	"1.69487"
728750	2368930	"75.671354"	"1.63342"
728750	2368950	"86.019120"	"1.51566"
728750	2368970	"96.269171"	"1.4227"
728750	2368990	"106.676148"	"1.31205"
728750	2369010	"116.985359"	"1.1857"
728750	2369030	"127.294603"	"0.964712"
728750	2369050	"137.642368"	"0.691868"
728750	2369070	"148.049343"	"0.32881"
728750	2371170	"135.912596"	"2.26146"
728750	2371190	"115.856602"	"3.73848"
728750	2371210	"95.918738"	"4.60829"
728750	2371230	"75.977223"	"5.21116"
728750	2371250	"56.035755"	"5.63191"
728750	2371270	"35.983372"	"5.91082"
728750	2371290	"15.927466"	"6.07213"
728750	2371310	"4.010489"	"6.11886"
728750	2371330	"24.062933"	"6.0542"
728750	2371350	"44.004307"	"5.8763"
728750	2371370	"64.060275"	"5.57744"
728750	2371390	"83.883647"	"5.13256"
728750	2371410	"103.939608"	"4.49673"
728750	2371430	"123.991944"	"3.56366"
728750	2371450	"143.933414"	"1.84322"
728750	2372150	"137.082001"	"0.908577"
728750	2372170	"123.700758"	"1.00136"
728750	2372190	"110.263900"	"1.05542"
728750	2372210	"96.819307"	"1.10645"
728750	2372230	"83.467052"	"1.14241"
728750	2372250	"69.945551"	"1.16428"
728750	2372270	"57.927255"	"1.13648"
728750	2372290	"50.397536"	"1.05984"
728750	2372310	"43.712831"	"0.963334"
728750	2372330	"37.028243"	"0.956672"
728750	2372350	"30.560140"	"0.954284"
728750	2372370	"24.563868"	"0.950693"
728750	2372390	"18.458789"	"0.960358"
728750	2372410	"12.462514"	"0.952477"
728750	2372430	"6.357463"	"0.93765"
728750	2372450	"0.361203"	"0.96724"
728750	2372470	"6.240631"	"0.989629"
728750	2372490	"14.372006"	"1.00997"
728750	2372510	"22.503412"	"0.989238"
728750	2372530	"30.588340"	"0.988162"
728750	2372550	"38.766238"	"0.970152"
728750	2372570	"46.897651"	"0.920648"
728750	2372590	"54.982450"	"0.869079"
728750	2372610	"64.338253"	"0.823293"
728750	2372630	"77.614319"	"0.834362"
728750	2372650	"93.243989"	"0.814544"
728770	2364350	"147.380675"	"0.443057"
728770	2364370	"128.884598"	"0.92476"
728770	2364390	"110.175229"	"1.28089"
728770	2364410	"91.507421"	"1.50841"
728770	2364430	"72.904748"	"1.62273"
728770	2364450	"54.236925"	"1.69668"
728770	2364470	"35.675818"	"1.75294"
728770	2364490	"16.966446"	"1.76728"
728770	2364510	"1.594707"	"1.7444"
728770	2364530	"20.262602"	"1.69148"
728770	2364550	"39.013480"	"1.6515"
728770	2364570	"58.295658"	"1.52872"
728770	2364590	"77.860355"	"1.37714"
728770	2364610	"97.313234"	"1.2424"
728770	2364630	"116.902407"	"0.948642"
728770	2364650	"136.355287"	"0.620689"
728770	2366030	"140.479122"	"1.17664"
728770	2366050	"129.414737"	"1.65725"
728770	2366070	"118.286709"	"1.94286"
728770	2366090	"107.158682"	"2.22293"
728770	2366110	"96.030658"	"2.39018"
728770	2366130	"84.902635"	"2.50356"
728770	2366150	"73.743532"	"2.58299"
728770	2366170	"62.615543"	"2.71928"
728770	2366190	"51.550073"	"2.80659"
728770	2366210	"40.485541"	"2.85875"
728770	2366230	"29.452681"	"2.96301"
728770	2366250	"18.324835"	"2.92459"
728770	2366270	"7.165203"	"2.96611"
728770	2366290	"3.868075"	"2.92847"
728770	2366310	"14.932408"	"2.92084"
728770	2366330	"25.965348"	"2.79983"
728770	2366350	"37.644041"	"2.68061"
728770	2366370	"50.018524"	"2.65127"
728770	2366390	"62.322496"	"2.55772"
728770	2366410	"74.626473"	"2.47564"
728770	2366430	"87.000992"	"2.39373"
728770	2366450	"99.359090"	"2.21569"
728770	2366470	"110.265038"	"2.00411"
728770	2366490	"121.392994"	"1.81336"
728770	2366510	"132.502846"	"1.43424"
728770	2366530	"143.789093"	"0.899161"
728770	2367090	"144.311113"	"0.700666"
728770	2367110	"125.385674"	"1.60647"
728770	2367130	"106.973416"	"2.38558"
728770	2367150	"89.116522"	"3.15196"
728770	2367170	"72.305023"	"3.66249"
728770	2367190	"55.704544"	"4.27044"
728770	2367210	"39.040889"	"4.72977"
728770	2367230	"22.377300"	"5.37318"
728770	2367250	"5.618240"	"5.58912"
728770	2367270	"10.886941"	"5.94149"
728770	2367290	"27.645950"	"6.33633"
728770	2367310	"44.246432"	"6.49058"
728770	2367330	"60.910049"	"6.64902"
728770	2367350	"77.573694"	"6.76732"
728770	2367370	"94.174145"	"6.54521"
728770	2367390	"110.837776"	"5.68465"
728770	2367410	"127.564673"	"4.06464"
728770	2367430	"144.260460"	"1.88753"
728770	2367970	"145.132386"	"0.774872"
728770	2367990	"128.608699"	"1.23562"
728770	2368010	"112.472690"	"1.4707"
728770	2368030	"96.243956"	"1.67373"
728770	2368050	"80.107948"	"1.72649"
728770	2368070	"62.836464"	"1.76999"
728770	2368090	"43.149692"	"1.75661"
728770	2368110	"23.762499"	"1.78643"
728770	2368130	"6.506901"	"1.75939"
728770	2368150	"10.061645"	"1.65414"
728770	2368170	"26.599135"	"1.55446"
728770	2368190	"43.167464"	"1.53425"
728770	2368210	"59.705161"	"1.45965"
728770	2368230	"76.528331"	"1.39719"
728770	2368250	"94.625452"	"1.27385"
728770	2368270	"113.379620"	"1.16647"
728770	2368290	"132.140058"	"0.923164"
728770	2368310	"148.613554"	"0.518585"
728770	2368470	"146.011786"	"0.701242"
728770	2368490	"135.484673"	"1.0727"
728770	2368510	"125.017993"	"1.3635"
728770	2368530	"114.333501"	"1.54438"
728770	2368550	"103.866807"	"1.71323"
728770	2368570	"93.303112"	"1.83626"
728770	2368590	"82.903687"	"1.91776"
728770	2368610	"72.496677"	"2.00324"
728770	2368630	"62.187353"	"2.09304"
728770	2368650	"51.819011"	"2.09532"
728770	2368670	"41.530336"	"2.10765"
728770	2368690	"31.123341"	"2.15619"
728770	2368710	"20.911820"	"2.10315"
728770	2368730	"10.504898"	"2.12109"
728770	2368750	"0.161729"	"2.0634"
728770	2368770	"10.152326"	"2.0496"
728770	2368790	"20.461730"	"1.99987"
728770	2368810	"30.711635"	"1.93218"
728770	2368830	"41.118624"	"1.89233"
728770	2368850	"51.407361"	"1.76408"
728770	2368870	"61.873382"	"1.70901"
728770	2368890	"72.084912"	"1.66979"
728770	2368910	"82.432648"	"1.55552"
728770	2368930	"92.741900"	"1.44623"
728770	2368950	"103.089675"	"1.34993"
728770	2368970	"113.496656"	"1.23911"
728770	2368990	"123.746700"	"1.04567"
728770	2369010	"134.153676"	"0.795533"
728770	2369030	"144.365147"	"0.461844"
728770	2371170	"136.484998"	"2.24173"
728770	2371190	"116.429012"	"3.73087"
728770	2371210	"96.491136"	"4.60291"
728770	2371230	"76.435151"	"5.2068"
728770	2371250	"56.611769"	"5.62999"
728770	2371270	"36.670264"	"5.91102"
728770	2371290	"16.614426"	"6.07376"
728770	2371310	"3.323594"	"6.12121"
728770	2371330	"23.379630"	"6.05752"
728770	2371350	"43.317414"	"5.88053"
728770	2371370	"63.373401"	"5.58142"
728770	2371390	"83.311238"	"5.13756"
728770	2371410	"103.367208"	"4.50347"
728770	2371430	"123.305052"	"3.57492"
728770	2371450	"143.246532"	"1.8683"
728770	2372130	"138.895683"	"0.915065"
728770	2372150	"123.149861"	"1.02014"
728770	2372170	"108.887143"	"1.06098"
728770	2372190	"95.450298"	"1.09705"
728770	2372210	"81.928779"	"1.13289"
728770	2372230	"68.653455"	"1.16329"
728770	2372250	"55.208851"	"1.18075"
728770	2372270	"41.771966"	"1.16189"
728770	2372290	"31.503245"	"1.10622"
728770	2372310	"24.818541"	"1.02097"
728770	2372330	"18.172002"	"0.949989"
728770	2372350	"11.522710"	"0.940158"
728770	2372370	"5.526466"	"0.936635"
728770	2372390	"0.582322"	"0.91043"
728770	2372410	"6.610054"	"0.895081"
728770	2372430	"12.680330"	"0.879092"
728770	2372450	"18.676486"	"0.900775"
728770	2372470	"24.816232"	"0.914772"
728770	2372490	"32.734282"	"0.909408"
728770	2372510	"40.714843"	"0.90757"
728770	2372530	"48.950610"	"0.880723"
728770	2372550	"57.081968"	"0.8394"
728770	2372570	"65.108984"	"0.804877"
728770	2372590	"73.344718"	"0.801901"
728770	2372610	"81.501824"	"0.81303"
728770	2372630	"92.341821"	"0.797778"
728770	2372650	"105.817599"	"0.756219"
728790	2364350	"140.130537"	"0.687314"
728790	2364370	"121.527779"	"1.06307"
728790	2364390	"102.966670"	"1.31229"
728790	2364410	"84.257273"	"1.56268"
728790	2364430	"65.696170"	"1.69367"
728790	2364450	"46.986776"	"1.7233"
728790	2364470	"28.532331"	"1.75373"
728790	2364490	"9.823046"	"1.77046"
728790	2364510	"8.780580"	"1.7432"
728790	2364530	"27.447570"	"1.68407"
728790	2364550	"46.156974"	"1.58782"
728790	2364570	"64.676409"	"1.51554"
728790	2364590	"83.385757"	"1.33891"
728790	2364610	"102.117995"	"1.15368"
728790	2364630	"121.360424"	"0.865433"
728790	2364650	"140.715232"	"0.501327"
728790	2366050	"145.837042"	"0.905206"
728790	2366070	"134.867605"	"1.4763"
728790	2366090	"123.803245"	"1.82797"
728790	2366110	"112.516606"	"2.13434"
728790	2366130	"101.388581"	"2.35274"
728790	2366150	"90.293342"	"2.51228"
728790	2366170	"79.163950"	"2.5931"
728790	2366190	"68.099480"	"2.71825"
728790	2366210	"57.066505"	"2.84315"
728790	2366230	"46.002038"	"2.8931"
728790	2366250	"34.874028"	"2.9175"
728790	2366270	"23.746024"	"2.94611"
728790	2366290	"12.618033"	"2.92298"
728790	2366310	"1.490323"	"2.9169"
728790	2366330	"9.606932"	"2.82326"
728790	2366350	"21.910794"	"2.80828"
728790	2366370	"34.375284"	"2.69221"
728790	2366390	"46.679247"	"2.68886"
728790	2366410	"58.983221"	"2.60271"
728790	2366430	"71.267868"	"2.50036"
728790	2366450	"82.778159"	"2.43343"
728790	2366470	"93.747575"	"2.28426"
728790	2366490	"104.812037"	"2.07376"
728790	2366510	"116.141636"	"1.89311"
728790	2366530	"127.492620"	"1.57382"
728790	2366550	"138.778894"	"1.16106"
728790	2367110	"133.707874"	"1.41456"
728790	2367130	"116.616611"	"2.29316"
728790	2367150	"99.918831"	"3.08272"
728790	2367170	"83.350508"	"3.64392"
728790	2367190	"66.686844"	"4.23998"
728790	2367210	"50.086398"	"4.81434"
728790	2367230	"33.327387"	"5.13864"
728790	2367250	"16.696318"	"5.69148"
728790	2367270	"0.161752"	"6.05822"
728790	2367290	"16.600561"	"6.27957"
728790	2367310	"33.327378"	"6.50137"
728790	2367330	"49.832398"	"6.74367"
728790	2367350	"66.496078"	"6.84329"
728790	2367370	"83.255080"	"6.21899"
728790	2367390	"99.950900"	"4.89044"
728790	2367410	"116.423774"	"3.73519"
728790	2367430	"133.182790"	"2.65022"
728790	2367450	"149.783196"	"1.07679"
728790	2367950	"141.917031"	"0.519629"
728790	2367970	"130.710248"	"0.617381"
728790	2367990	"119.070330"	"1.04926"
728790	2368010	"107.841655"	"1.38862"
728790	2368030	"97.156648"	"1.606"
728790	2368050	"86.471658"	"1.68518"
728790	2368070	"68.306429"	"1.74719"
728790	2368090	"50.785205"	"1.73535"
728790	2368110	"34.184931"	"1.71404"
728790	2368130	"17.552509"	"1.67548"
728790	2368150	"1.079723"	"1.67283"
728790	2368170	"15.459386"	"1.62689"
728790	2368190	"31.956769"	"1.53088"
728790	2368210	"50.159430"	"1.47663"
728790	2368230	"69.273786"	"1.44174"
728790	2368250	"87.954685"	"1.38355"
728790	2368270	"104.397806"	"1.27569"
728790	2368290	"120.871310"	"1.1145"
728790	2368310	"137.439508"	"0.801352"
728790	2368450	"139.639885"	"0.925272"
728790	2368470	"129.173199"	"1.25687"
728790	2368490	"118.609543"	"1.45393"
728790	2368510	"108.022021"	"1.65889"
728790	2368530	"97.555327"	"1.76917"
728790	2368550	"86.991640"	"1.86135"
728790	2368570	"76.428057"	"1.93978"
728790	2368590	"65.930813"	"2.04943"
728790	2368610	"55.523801"	"2.09999"
728790	2368630	"45.116791"	"2.10974"
728790	2368650	"34.866808"	"2.18471"
728790	2368670	"24.557458"	"2.15088"
728790	2368690	"14.210115"	"2.14026"
728790	2368710	"3.841453"	"2.13059"
728790	2368730	"6.565997"	"2.10675"
728790	2368750	"16.756876"	"2.06792"
728790	2368770	"27.065920"	"1.93977"
728790	2368790	"37.472914"	"1.92517"
728790	2368810	"47.782176"	"1.8088"
728790	2368830	"58.189169"	"1.72806"
728790	2368850	"68.439191"	"1.69384"
728790	2368870	"78.846182"	"1.59461"
728790	2368890	"89.096219"	"1.47558"
728790	2368910	"99.405464"	"1.39276"
728790	2368930	"109.753249"	"1.28329"
728790	2368950	"120.160230"	"1.12997"
728790	2368970	"130.469454"	"0.887245"
728790	2368990	"140.719482"	"0.588724"
728790	2371170	"137.171884"	"2.22364"
728790	2371190	"117.119540"	"3.72341"
728790	2371210	"97.178019"	"4.5969"
728790	2371230	"77.122047"	"5.20507"
728790	2371250	"57.184166"	"5.62897"
728790	2371270	"37.131902"	"5.91002"
728790	2371290	"17.190338"	"6.07222"
728790	2371310	"2.748924"	"6.12118"
728790	2371330	"22.689062"	"6.05921"
728790	2371350	"42.630533"	"5.88363"
728790	2371370	"62.682880"	"5.58637"
728790	2371390	"82.624351"	"5.14404"
728790	2371410	"102.680332"	"4.51045"
728790	2371430	"122.732645"	"3.58525"
728790	2371450	"142.674132"	"1.89545"
728790	2372110	"143.564160"	"0.894151"
728790	2372130	"127.178059"	"1.01467"
728790	2372150	"111.044580"	"1.07179"
728790	2372170	"95.008287"	"1.09842"
728790	2372190	"80.790448"	"1.1208"
728790	2372210	"67.276689"	"1.13778"
728790	2372230	"53.832107"	"1.16533"
728790	2372250	"40.479853"	"1.17961"
728790	2372270	"26.958341"	"1.15081"
728790	2372290	"13.642597"	"1.10024"
728790	2372310	"6.140456"	"1.03522"
728790	2372330	"0.582323"	"0.922483"
728790	2372350	"7.261183"	"0.895547"
728790	2372370	"13.402603"	"0.881562"
728790	2372390	"19.507714"	"0.863483"
728790	2372410	"25.538585"	"0.829222"
728790	2372430	"31.609011"	"0.784472"
728790	2372450	"37.605227"	"0.750391"
728790	2372470	"43.744968"	"0.766723"
728790	2372490	"50.737002"	"0.76384"
728790	2372510	"58.868400"	"0.756646"
728790	2372530	"67.104130"	"0.757021"
728790	2372550	"75.131202"	"0.749161"
728790	2372570	"83.320416"	"0.76323"
728790	2372590	"91.347431"	"0.774242"
728790	2372610	"99.478818"	"0.763092"
728790	2372630	"108.662776"	"0.725907"
728790	2372650	"120.323918"	"0.68285"
728810	2364350	"132.838750"	"0.879769"
728810	2364370	"114.277634"	"1.22033"
728810	2364390	"95.568240"	"1.37316"
728810	2364410	"77.007128"	"1.57717"
728810	2364430	"58.446037"	"1.6974"
728810	2364450	"39.736633"	"1.7629"
728810	2364470	"21.133983"	"1.77298"
728810	2364490	"2.572935"	"1.74969"
728810	2364510	"16.030238"	"1.70745"
728810	2364530	"34.697689"	"1.67425"
728810	2364550	"53.365453"	"1.57339"
728810	2364570	"71.968153"	"1.43061"
728810	2364590	"90.529239"	"1.29899"
728810	2364610	"109.131972"	"1.03952"
728810	2364630	"127.799694"	"0.805575"
728810	2364650	"146.442739"	"0.367291"
728810	2366090	"140.289193"	"1.21398"
728810	2366110	"129.161166"	"1.71809"
728810	2366130	"118.002038"	"2.01137"
728810	2366150	"106.872918"	"2.27833"
728810	2366170	"95.808428"	"2.45476"
728810	2366190	"84.775469"	"2.56924"
728810	2366210	"73.647483"	"2.67682"
728810	2366230	"62.519510"	"2.79492"
728810	2366250	"51.454972"	"2.86189"
728810	2366270	"40.390549"	"2.84567"
728810	2366290	"29.262539"	"2.90203"
728810	2366310	"18.229571"	"2.83028"
728810	2366330	"6.107051"	"2.86411"
728810	2366350	"6.267680"	"2.81671"
728810	2366370	"18.571515"	"2.83172"
728810	2366390	"30.875476"	"2.74846"
728810	2366410	"43.269520"	"2.68952"
728810	2366430	"54.910678"	"2.64096"
728810	2366450	"66.070263"	"2.51628"
728810	2366470	"77.103116"	"2.42074"
728810	2366490	"88.270517"	"2.31383"
728810	2366510	"99.621501"	"2.14807"
728810	2366530	"111.037207"	"1.94387"
728810	2366550	"122.258816"	"1.69108"
728810	2366570	"133.515512"	"1.33418"
728810	2366590	"144.931196"	"0.782243"
728810	2367110	"144.228490"	"1.02046"
728810	2367130	"127.755550"	"2.14235"
728810	2367150	"110.996474"	"2.89162"
728810	2367170	"94.396042"	"3.64231"
